y,x,Linie,Km,Name,BPS,BPS-Name,Oben,Unten,B-Jahr,Typ,Bauart,Bem Bauart,Nutzung,Bem Nutzung,Zus Nutz,Breite,Lange (m),Diff H=,Steigung,Handlauf,Bem Handlauf,Oberflache,Bem Oberflache,Bemerkungen,Eigentum,Bem Eigentum,Besonderheiten,Perron,Status,FID,geopos
617697.441,263925.901,511,6.998,Dienst,PR,Pratteln,Gleis 1,Gleis C21,,Treppe,Beton,,,,keine,0.75,2.4,1.6,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35124283,"47.5258316047, 7.67361457381"
619027.629,263576.229,500,8.372,Zugang Perron,PR,Pratteln,Perron,Platz,2005,Rampe,Beton,,Fussgaenger,,Kinderwagen(-rampe),1.7,5.0,0.0,,einseitig,,Beton-Belag,,,SBB,,,1,Bestehend,35220687,"47.5226496749, 7.69126218926"
617445.097,264077.67,511,6.702,Dienst,PR,Pratteln,Kanal,Gleis,2007,Treppe,Stahl,,,,keine,1.05,1.5,0.0,,einseitig,,Andere,Stahl,,SBB,,,,Bestehend,35196991,"47.527203307, 7.6702698231"
620448.151,264459.857,700,78.367,Treppe,PRSR,Pratteln Salina Raurica,Perron,Unterfuhrung,2008,Treppe,Beton,,,,,2.2,13.0,3.64,,,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,35060770,"47.5305542641, 7.71016352879"
620432.403,264449.68,700,78.386,Rampe,PRSR,Pratteln Salina Raurica,Perron,Unterfuhrung,2008,Rampe,Beton,,,,keine,3.15,40.77,0.0,12,,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,35231023,"47.5304632234, 7.70995393901"
620423.059,264464.396,700,78.382,Rampe,PRSR,Pratteln Salina Raurica,Platz,Unterfuhrung,2008,Rampe,Beton,,,,,2.45,16.0,0.0,12,,#BZU,Andere,,,SBB,,,2,Bestehend,35119141,"47.5305958651, 7.70983053026"
535825.379,153177.373,150,2.388,Acces,PRMA,Prilly-Malley,Quai 2/3,PI voy,2012,Rampe,Beton,,Fussgaenger,,Kinderwagen(-rampe),2.8,40.96,4.88,11.9,beidseitig,,Bituminoeses Mischgut,,,SBB,,,,Bestehend,67834736,"46.5268066853, 6.60222849069"
548032.206,149003.349,250,11.664,Escalier,PUI,Puidoux-Chexbres,Escalier,Voie industriel,1998,Treppe,,,Fussgaenger,,keine,1.39,2.39,0.0,,,,Andere,,,SBB,,,,Bestehend,35244606,"46.490321576, 6.76178609745"
547978.643,148942.21,250,11.596,Bat.,PUI,Puidoux-Chexbres,RM02,Place,,Treppe,Beton,,Fussgaenger,,keine,1.32,6.49,0.0,,kein,,Unbekannt,,,SBB,,,,Bestehend,35267772,"46.4897674465, 6.76109539152"
548322.424,149395.728,250,12.154,Acces,PUI,Puidoux-Chexbres,Batiment voyageurs,Place,1908,Treppe,Andere,Pierre,Fussgaenger,,keine,8.43,1.36,0.26,18.43,kein,#BZU,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,35038610,"46.4938736402, 6.76552192073"
540149.639,151805.39,250,2.426,Acces quai,PUN,Pully-Nord,Place + Quai 2,PI voyageurs,1951,Perrontreppe,Beton,,Fussgaenger,,keine,3.0,5.7,3.1,54.4,beidseitig,#BZU,Naturstein-Pflaesterung,,,SBB,,,2,Bestehend,35143843,"46.5148669538, 6.65876241862"
540759.744,151791.08,250,3.036,Service,PUN,Pully-Nord,Voies,Chemin,,Treppe,Beton,,Fussgaenger,,keine,0.87,1.03,0.0,,einseitig,,Beton-Belag,,,SBB,,,,Bestehend,35147032,"46.5147926124, 6.66671369351"
710557.059,111841.341,631,165.373,Servizio,QUA,Quartino,abitazione,strada cantonale,,Treppe,Beton,,,,keine,1.0,14.5,0.0,,beidseitig,,Beton-Belag,,,SBB,,,,Bestehend,35160815,"46.1489850652, 8.8696403177"
711897.428,112089.88,631,163.997,Servizio,QUA,Quartino,Giardino,Giardino,,Treppe,Andere,Granito,,,keine,1.3,3.0,0.0,,kein,,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,35068644,"46.1509991774, 8.8870448593"
755177.391,224223.46,880,13.851,T3 Per. 1,RAEF,Rafis-Burgerau,Perron,Strasse,1990,Treppe,Beton,,Fussgaenger,,keine,1.0,2.82,1.518,16/28,einseitig,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,35177696,"47.1507739488, 9.48490018712"
683079.535,273126.378,770,27.02,Zugang Per.3/4,RZ,Rafz,Perron,PU,1989,Rampe,Beton,,Fussgaenger,,,2.5,43.0,4.26,11,beidseitig,#BZU,Bituminoeses Mischgut,,,SBB,,,3/4,Bestehend,35115030,"47.603558852, 8.54342796429"
704427.045,231328.839,740,59.401,T Perron 4/5,RW,Rapperswil,Perron,PU,1975,Treppe,Beton,,Fussgaenger,,keine,3.0,8.8,0.0,14/32,beidseitig,#BZU,Andere,Granit,,SBB,,,4/5,Bestehend,35157235,"47.2246343294, 8.817490554"
704347.1,231366.594,671,0.041,Geb.,RW,Rapperswil,Rest. Eingang,Platz,,Rampe,Beton,,,,keine,1.4,6.8,0.295,,einseitig,,Beton-Belag,,,SBB,,,,Bestehend,35032962,"47.224986501, 8.81644392516"
627644.437,128354.034,100,129.777,Service,RAR,Raron,,,,Treppe,Beton,,,,keine,0.55,2.81,0.0,,kein,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35222333,"46.3060255379, 7.79747481224"
702284.041,261756.084,850,131.755,R4 Perron 2,RAET,Raterschen,Perron,Weg,2011,Rampe,Beton,,Fussgaenger,,keine,2.2,6.0,0.2,,kein,,Bituminoeses Mischgut,,,SBB,,,2,Bestehend,120021247,"47.4985999646, 8.79615053479"
702152.498,261799.807,850,131.893,R5 Perron 2,RAET,Raterschen,Perron,Weg,2011,Rampe,Beton,,Fussgaenger,,keine,2.0,10.0,1.0,,einseitig,,Bituminoeses Mischgut,,,SBB,,,2,Bestehend,120021479,"47.4990136018, 8.79441505435"
677843.554,254594.239,703,29.648,T3 Per. 3/4,REG,Regensdorf-Watt,Perron,PU,1994,Treppe,Beton,,Fussgaenger,,keine,1.84,10.0,4.1,15/33,einseitig,#BZU,Naturstein-Pflaesterung,,,SBB,,,3/4,Bestehend,35044073,"47.4375406172, 8.47056674501"
677987.3,254486.484,703,29.468,R2 Per. 3/4,REG,Regensdorf-Watt,Perron,PU,1996,Rampe,Beton,,Fussgaenger,,,2.5,30.0,4.4,14,einseitig,#BZU,Beton-Belag,,,SBB,,,3/4,Bestehend,35081420,"47.4365545281, 8.47245329294"
534087.06,154335.304,150,4.482,Acces,REN,Renens VD,Quai 2/3,PI voy,1908,Treppe,Andere,Maconnerie,Fussgaenger,,keine,2.5,9.47,3.67,49,beidseitig,#BZU,Naturstein-Pflaesterung,,,SBB,,,2/3,Bestehend,35139183,"46.5370530722, 6.57940854829"
534003.409,154365.706,150,4.567,Escalier,REN,Renens VD,Batiment CO01,Voies,,Treppe,Beton,,Fussgaenger,,keine,0.82,5.61,0.0,,einseitig,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35029976,"46.5373182789, 6.57831381985"
533751.831,154638.085,150,4.933,Service,REN,Renens VD,,,,Treppe,Beton,,,,keine,1.02,2.26,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35278525,"46.5397434329, 6.57499537955"
534135.134,154360.55,150,4.459,Acces,REN,Renens VD,Trottoir,PI voy,,Treppe,Beton,,Fussgaenger,,keine,1.98,7.23,3.03,48,beidseitig,#BZU,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,35261553,"46.5372849041, 6.58003157606"
761340.457,260622.112,880,59.234,NA,RCK,Rheineck,Gleis,Boeschung,2008,Treppe,Beton,,Andere,Fluchttreppe Larmschutzwand,keine,0.996,0.995,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35157216,"47.4765620669, 9.57922536796"
626820.779,266848.818,700,71.412,,RF,Rheinfelden,PU,Fussweg,,Treppe,Beton,,Fussgaenger,,keine,1.0,10.0,0.0,,einseitig,#BZU,Unbekannt,,,SBB,,,,Bestehend,35192503,"47.5518110682, 7.79493153737"
713421.167,113956.166,630,163.009,Servizio,RIA,Riazzino-Cugnasco,,,,Treppe,Unbekannt,,,,keine,0.7,2.5,0.0,,Unbekannt,,Unbekannt,,,SBB,,,,Bestehend,35057478,"46.1675297942, 8.90721573634"
696123.288,229411.891,720,27.427,R Strandweg,RI,Richterswil,Weg,PU,1990,Rampe,Beton,,Fussgaenger,,,2.6,31.0,0.0,11,einseitig,,Bituminoeses Mischgut,,,SBB,,,2,Bestehend,35127426,"47.2086546282, 8.70745783259"
696116.509,229389.597,720,27.439,,RI,Richterswil,AG,Platz,,Treppe,Beton,,Fussgaenger,,keine,2.3,1.77,0.0,17/37,kein,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,35272693,"47.2084551131, 8.70736360728"
696030.051,229515.498,720,27.288,Zugang Per. 2,RI,Richterswil,Perron,Weg,1989,Treppe,Beton,Element,Fussgaenger,,keine,0.8,2.3,1.4,16/25,kein,#BZU,Beton-Belag,,,SBB,,,2,Bestehend,35068962,"47.2095999717, 8.70624940909"
582971.855,113524.768,100,79.623,Acces,RID,Riddes,Quai 2,PI voy,1992,Treppe,Beton,,Fussgaenger,,Kinderwagen(-rampe),1.7,9.52,3.99,45,beidseitig,,,,,SBB,,,,Bestehend,142171456,"46.172976346, 7.21815794788"
619309.705,221077.671,450,72.316,Rampe,RTW,Riedtwil,Weg,PU,1986,Rampe,Beton,,Fussgaenger,,keine,2.45,4.45,0.0,,einseitig,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35159644,"47.1403962187, 7.69318225691"
702367.119,255813.227,754,11.314,R1 Perron 1,RN,Rikon,Perron,Weg,2012,Rampe,Beton,,Fussgaenger,,keine,1.7,13.9,0.78,6,kein,,Bituminoeses Mischgut,,,SBB,,,1,Bestehend,132836187,"47.4451451499, 8.79588862254"
702396.716,255802.231,754,11.345,T1 Perron 1,RN,Rikon,Perron,Platz,2012,Treppe,Beton,,Fussgaenger,,keine,8.35,0.96,0.33,15/30,kein,,Beton-Belag,,,SBB,,,1,Bestehend,132836272,"47.4450416607, 8.79627844193"
702417.141,255788.156,754,11.37,R3 Per. 1,RN,Rikon,Perron,Platz,2012,Rampe,Beton,,Fussgaenger,,keine,2.0,9.3,0.06,6.45,kein,,Bituminoeses Mischgut,,,SBB,,,,Bestehend,132836520,"47.4449119094, 8.7965459685"
702412.868,255791.076,754,11.365,R4 Perron 1,RN,Rikon,Perron,Platz,2012,Rampe,Beton,,Fussgaenger,,keine,1.9,3.0,0.0,6,kein,,Bituminoeses Mischgut,,,SBB,,,,Bestehend,132836274,"47.4449388332, 8.79648999524"
702461.8,255759.548,754,11.423,T5 Per. 1,RN,Rikon,Perron,Parkplatz,2012,Perrontreppe,Beton,,Fussgaenger,,keine,1.0,1.3,0.75,,kein,,Beton-Belag,,,SBB,,,,Bestehend,167647901,"47.4446476932, 8.79713140475"
560615.261,134341.237,100,33.777,Bat.,ROC,Roche VD,HM 02,Place,,Treppe,Beton,,,,keine,1.0,1.43,0.0,,einseitig,#BZU,Unbekannt,,,SBB,,,,Bestehend,35116027,"46.3592898475, 6.92691748617"
560613.627,134347.148,100,33.771,Bat.,ROC,Roche VD,HM 02,Place,,Treppe,Beton,,,,keine,1.0,1.4,0.0,,einseitig,#BZU,Unbekannt,,,SBB,,,,Bestehend,35176549,"46.3593429234, 6.926895754"
515332.704,146283.34,150,26.676,Acces,ROL,Rolle,PI voy,Route,,Treppe,Unbekannt,,Fussgaenger,,keine,3.5,3.8,0.0,,beidseitig,#BZU,Naturstein-Pflaesterung,,,SBB,,,2,Bestehend,35079868,"46.4625140665, 6.33643487845"
515024.864,146005.625,150,27.094,,ROL,Rolle,Sentier public,Route,,Treppe,Beton,,Fussgaenger,,keine,1.36,1.73,0.0,,kein,,Kiessandbelag,,,SBB,,,,Bestehend,35060526,"46.4599770635, 6.33247896674"
746033.168,269820.239,840,81.852,,RH,Romanshorn,Perron1,P&R,2003,Treppe,Stahl,,Fussgaenger,,keine,2.0,1.0,0.44,,einseitig,#BZU,Andere,Gitterrost,,SBB,,,1,Bestehend,35257815,"47.5628412568, 9.37924005832"
746029.184,269935.711,840,81.968,,RH,Romanshorn,Perron1,P&R,2003,Treppe,Stahl,,Fussgaenger,,keine,2.0,1.68,0.0,,einseitig,#BZU,Andere,Gitterrost,,SBB,,,1,Bestehend,35095793,"47.5638803425, 9.37922509043"
746028.36,269993.488,840,82.026,,RH,Romanshorn,Perron1,P&R,2003,Treppe,Stahl,,Fussgaenger,,keine,2.0,1.62,0.0,,einseitig,#BZU,Andere,Gitterrost,,SBB,,,1,Bestehend,35135121,"47.564399994, 9.37923313526"
745922.518,269484.135,825,82.816,Geb.,RH,Romanshorn,,,,Treppe,Beton,,,,keine,1.0,0.8,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35028666,"47.559843976, 9.37765986342"
559736.018,171516.96,250,40.233,Acces,ROM,Romont,Quai 1,Pi voy,2000,Treppe,Beton,,Fussgaenger,,keine,1.77,4.17,2.39,56.9,beidseitig,,Beton-Belag,,,SBB,,,1,Bestehend,149219861,"46.693647314, 6.91224501208"
559703.861,171543.97,250,40.226,Acces,ROM,Romont,Quai 4/5,PI voy,2000,Treppe,Beton,,Fussgaenger,,keine,1.82,8.7,4.13,55.9,beidseitig,,Beton-Belag,,,SBB,,,4/6,Bestehend,149219885,"46.6938883302, 6.91182224227"
559720.04,171538.74,250,40.235,Acces,ROM,Romont,Quai 2/3,PI voy,2000,Rampe,Beton,,Fussgaenger,,Kinderwagen(-rampe),2.18,33.04,3.9,11.8,beidseitig,,Beton-Belag,,,SBB,,,2/3,Bestehend,149221484,"46.6938422643, 6.91203421358"
706415.081,252816.099,754,18.139,T4 Perron 1,WILA,Wila,Perron,PU,2012,Treppe,Beton,,Fussgaenger,,keine,2.5,8.1,0.0,15/30,beidseitig,,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,136737414,"47.4175508233, 8.84883414804"
687757.978,239109.616,730,14.607,T5 Perron 1,WIN,Winkel am Zurichsee,Perron,PU,1965,Treppe,Beton,,Fussgaenger,,keine,2.31,8.4,0.0,,beidseitig,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,35230677,"47.2970356629, 8.59894515504"
687643.8,239320.142,730,14.363,R 1 Perron 1,WIN,Winkel am Zurichsee,Perron,Strasse,1965,Rampe,Beton,,Fussgaenger,,keine,2.6,62.0,,,beidseitig,,Bituminoeses Mischgut,,,SBB,,,,Bestehend,51772246,"47.2989441988, 8.59747684137"
696738.49,261641.535,751,25.908,Geb.,W,Winterthur,Platz,Keller,1895,Treppe,Beton,,,,keine,1.75,3.99,0.0,,einseitig,,Beton-Belag,,,SBB,,,,Bestehend,35273070,"47.4984093953, 8.72253793295"
696765.344,261710.144,751,25.981,Gang/Rampe/Brucke,W,Winterthur,Puplikumsanlagen,PU,1984,Rampe,Beton,Wendel-Aufgang,Fussgaenger,Velo,keine,2.5,40.0,5.6,,beidseitig,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35099899,"47.499022422, 8.72290917914"
696236.915,260781.584,751,24.914,Dienstweg,W,Winterthur,Weg,Gleis,1999,Treppe,Beton,,Andere,Dienstlich,keine,1.5,2.3,1.6,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35123795,"47.4907497266, 8.71569645457"
696814.91,261827.105,751,26.108,R9 Per.2/3,W,Winterthur,Perron,PU,2009,Rampe,Beton,,Fussgaenger,,keine,2.0,43.3,3.9,,einseitig,#BZU,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,35270538,"47.5000669167, 8.72359232974"
696524.351,261342.291,751,25.544,Gebaudezugang,W,Winterthur,Platz / Gleis,Keller,1876,Treppe,Beton,,Andere,,keine,1.0,2.76,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35033275,"47.4957498636, 8.71963154792"
700339.376,262087.522,850,133.778,,WHE,Winterthur Hegi,Perron,Platz,2005,Rampe,Beton,,Fussgaenger,,keine,2.0,19.0,1.85,11,einseitig,Chrom-Stahl#BZU,Bituminoeses Mischgut,,,SBB,,,2,Bestehend,35231340,"47.5018801794, 8.77042036658"
700282.846,262071.728,850,133.837,,WHE,Winterthur Hegi,Perron,Platz,2005,Treppe,Beton,,Fussgaenger,,keine,3.3,2.5,1.04,15/30,beidseitig,Chrom-Stahl#BZU,Naturstein-Pflaesterung,,,SBB,,,2,Bestehend,35195133,"47.5017467778, 8.76966663649"
700100.78,260466.512,754,4.449,T PU West,WSEE,Winterthur Seen,Platz,PU,1991,Treppe,Beton,,,,,3.2,8.2,0.0,,beidseitig,#BZU,Beton-Belag,,Pumpschacht unter Treppe,SBB,,,1,Bestehend,35114255,"47.4873394425, 8.76688990012"
609859.009,195963.128,460,13.239,Geb.,WB,Worb SBB,RL,Parkplatz,2003,Treppe,Beton,,,,keine,1.5,1.68,0.0,,einseitig,,Beton-Belag,,,SBB,,,,Bestehend,35183569,"46.9146976904, 7.56805507007"
609867.055,195956.604,460,13.249,Dienst,WB,Worb SBB,Weichenheizung,Parkplatz,2003,Treppe,Beton,Fertigelemende,,,keine,0.8,1.75,1.0,,kein,,Andere,Beton,,SBB,,,,Bestehend,35221543,"46.9146388869, 7.56816055112"
588025.705,191229.506,250,80.415,Zugang,WUE,Wunnewil,Perron 2,Treppe,,Treppe,Andere,Bit. misch,Fussgaenger,,keine,1.0,13.3,0.0,,kein,#BZU,Unbekannt,,,SBB,,,2,Bestehend,35238878,"46.8720804717, 7.28156958117"
669329.427,255401.871,703,39.032,T2 Per.1 Sud,WUER,Wurenlos,Perron,PU,1979,Rampe,Beton,,Fussgaenger,,,2.49,29.6,2.9,10,einseitig,#BZU,Bituminoeses Mischgut,,,SBB,,,,Bestehend,35111636,"47.4457558504, 8.35783456294"
669364.691,255423.845,703,38.996,T4 Zugang Per.2,WUER,Wurenlos,Perron,Strasse,2014,Treppe,Beton,,Fussgaenger,,keine,2.76,1.32,0.6,,einseitig,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35181679,"47.4459497567, 8.35830548479"
670190.386,255733.421,703,38.07,Dienst,WUER,Wurenlos,BUe Gmeumerigass,Zlegistrasse,,Treppe,Unbekannt,,,,keine,1.47,2.99,0.0,,Unbekannt,,Unbekannt,,,SBB,,,,Bestehend,35279024,"47.4486463643, 8.36930072442"
669327.552,255423.286,703,39.034,T5 Zugang Per.3,WUER,Wurenlos,Perron,Weg,2014,Treppe,Beton,,Fussgaenger,,keine,1.4,0.92,0.6,,einseitig,,Beton-Belag,,,SBB,,,,Bestehend,140881655,"47.4459486424, 8.35781303057"
617082.727,217164.129,450,76.918,Rampe,WY,Wynigen,Strasse,PU,1986,Rampe,Beton,,Fussgaenger,,,2.4,26.88,0.0,,beidseitig,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,35283661,"47.1052556384, 7.6636775453"
617074.918,217144.926,450,76.937,Treppe,WY,Wynigen,Perron,Str.,2000,Treppe,Beton,,Fussgaenger,,keine,0.855,7.08,0.0,,kein,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35039510,"47.1050831108, 7.66357394759"
617074.643,217157.792,450,76.928,,WY,Wynigen,,,1986,Treppe,Beton,,Fussgaenger,Bahnkunden,keine,0.6,1.0,0.3,,kein,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,35199644,"47.1051988457, 7.66357080901"
617000.125,217089.741,450,77.029,Peron 1,WY,Wynigen,Perron,R+R,2011,Treppe,Beton,,Fussgaenger,,keine,2.0,1.0,0.0,,kein,#BZU,Andere,Fertigelemente,,SBB,,,,Bestehend,35233477,"47.1045886471, 7.66258656752"
538906.518,181615.207,210,39.366,Bat.,YV,Yverdon-les-Bains,Halle marchandise,Place,,Treppe,Beton,,,,keine,1.0,1.16,0.0,,kein,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35029552,"46.7828951979, 6.63859686385"
539458.593,179913.524,210,36.619,Escalier,YV,Yverdon-les-Bains,Voie,Chemin,2014,Treppe,Beton,,Fussgaenger,,keine,1.33,13.6,2.67,19%,kein,,Beton-Belag,,,SBB,,,,Bestehend,146419795,"46.7676391565, 6.64605150121"
617095.675,194326.462,460,24.351,,ZAE,Zaziwil,Perron,Bahnhhofplatz,2004,Treppe,Beton,,Fussgaenger,,keine,13.0,0.65,0.0,,kein,#BZU,Beton-Belag,,,SBB,,,824,Bestehend,35134304,"46.8998294464, 7.66299082378"
723271.488,221679.336,890,33.288,T Escherheim,ZB,Ziegelbrucke,Pa,Weg,1973,Rampe,Beton,,Fussgaenger,,,2.3,3.0,0.0,,einseitig,,Bituminoeses Mischgut,,,SBB,,,,Bestehend,35214221,"47.1346107793, 9.06360936513"
722945.427,221887.739,720,57.08,R1 Rampe Sud,ZB,Ziegelbrucke,Platz,PU,2007,Rampe,Beton,,Fussgaenger,,keine,3.0,28.28,3.35,12,beidseitig,#BZU,Bituminoeses Mischgut,,,SBB,,,1,Bestehend,35263152,"47.1365455917, 9.0593691601"
723161.235,221720.962,890,33.395,T1 Zugang NGB,ZB,Ziegelbrucke,Gebaude,Platz,2011,Treppe,Beton,,Andere,Dienstlich,keine,1.2,1.3,1.05,,kein,,Beton-Belag,,,SBB,,,,Bestehend,53770421,"47.1350056482, 9.06216776593"
723158.332,221699.44,890,33.382,R1 Aufgang NGB,ZB,Ziegelbrucke,Gebaude,Platz,2011,Rampe,Beton,,Andere,Dienstlich,keine,1.2,11.5,1.1,10,kein,,Beton-Belag,,Treppenanbau,SBB,,,,Bestehend,53770665,"47.1348126432, 9.06212363877"
601844.806,205657.446,450,98.791,,ZOL,Zollikofen,Perron 1,PU RBS,,Treppe,Beton,,Fussgaenger,,keine,2.5,7.5,3.8,,beidseitig,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,35159773,"47.0019693812, 7.462888633"
601873.652,205713.157,450,98.729,Rampe,ZOL,Zollikofen,Perron,PU,2004,Rampe,Beton,,Fussgaenger,Zufahrt SBB-Dienste,,3.0,36.0,5.5,,,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,35251425,"47.0024704287, 7.46326813829"
601816.108,205547.712,450,98.904,Treppe,ZOL,Zollikofen,Passerelle,Perron,2003,Treppe,Stahl,,Fussgaenger,,keine,2.17,14.0,7.0,,beidseitig,#BZU,Andere,,,SBB,,,1,Bestehend,35190841,"47.0009823902, 7.46251087306"
601837.264,205555.329,450,98.891,Treppe,ZOL,Zollikofen,Passerelle,Perron,2005,Treppe,Stahl,,Fussgaenger,,keine,1.67,16.0,6.7,,beidseitig,#BZU,Andere,,,SBB,,,,Bestehend,123850722,"47.0010508498, 7.46278906899"
685473.092,243575.342,730,9.515,T3 Perron 1,ZK,Zollikon,Bahnhofplatz,PU,1995,Treppe,Beton,,Fussgaenger,,keine,2.0,5.66,0.0,,beidseitig,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35062024,"47.3374979755, 8.56959002746"
681723.972,225971.227,660,28.546,Dienst,ZG,Zug,Lagerplatz,Gleis,1954,Treppe,Beton,,,,keine,0.8,1.12,1.15,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35070805,"47.1796471601, 8.51678868077"
681652.02,225186.932,665,0.107,,ZG,Zug,Perron,Platz,2004,Treppe,Beton,,Fussgaenger,,keine,2.2,9.2,3.97,,einseitig,#BZU,Beton-Belag,,,SBB,,vor alter Mauer,,Bestehend,35124566,"47.1726021776, 8.51569755454"
680956.064,225341.148,660,39.538,,ZGSE,Zug Schutzengel,Perron,Weg,2004,Treppe,Beton,,Fussgaenger,,keine,2.4,9.0,0.0,,beidseitig,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35060920,"47.1740747335, 8.50654604719"
680681.894,252805.347,703,26.2,R2 Per. 1,ZAF,Zurich Affoltern,Perron,PU,2010,Rampe,Beton,,Fussgaenger,,keine,2.8,7.9,0.6,,kein,#BZU,Verbundstein-Pflaesterung,,,SBB,,,1,Bestehend,35044736,"47.4211108269, 8.50786584779"
679535.303,249473.073,709,3.965,Dienst,ZAS,Zurich Altstetten,Weg,Weg,2003,Treppe,Beton,,,,keine,0.75,2.48,1.2,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35190583,"47.3912820097, 8.49207963995"
679315.561,249529.046,710,4.163,T5 Per 6/7,ZAS,Zurich Altstetten,Perron,PU,1965,Perrontreppe,Beton,,Fussgaenger,,,3.0,7.2,3.8,16/30,beidseitig,#BZU,Naturstein-Pflaesterung,,,SBB,,,6/7,Bestehend,35271164,"47.3918118915, 8.48917940433"
679316.998,249509.42,711,4.153,T3 Per 3/4,ZAS,Zurich Altstetten,Perron,PU,1965,Perrontreppe,Beton,,Fussgaenger,,,3.0,7.8,4.18,16/30,beidseitig,#BZU,Naturstein-Pflaesterung,,,SBB,,,3/4,Bestehend,35284757,"47.391635214, 8.48919495562"
680520.471,249071.16,748,198.017,T1 NA Letzigrabenbr.,ZAS,Zurich Altstetten,Letzigrabenbruke,Platz/ Gleis,2014,Treppe,Stahl,,Andere,Fluchttreppe/ Dienstlich,keine,1.2,42.0,19.8,20/26,beidseitig,,Andere,Stahl,Geschlossnes Tragersystem,SBB,,Dach-Uberdeckung,,Bestehend,141809765,"47.3875477691, 8.50505436815"
681771.533,248425.238,718,1.426,PDu Kohlendreieck,ZAU,Zurich Aussersihl (Abzw),,PDu,2009,Treppe,Beton,,Andere,Dinstlich,keine,1.6,12.0,0.0,16.5/30,beidseitig,,Beton-Belag,,,SBB,,,,Bestehend,35133398,"47.3815846535, 8.52150354794"
684967.223,256211.732,750,9.842,NA,ZFH,Zurich Flughafen,Platz,Tunnel,1980,Treppe,Beton,,,,keine,1.2,29.1,17.5,18/30,beidseitig,,Beton-Belag,,97 Stufen,SBB,,,,Bestehend,35071659,"47.4512058698, 8.56529790993"
684721.648,256102.65,750,9.571,RT12,ZFH,Zurich Flughafen,Halle Check-in-3,Perron 1/2,1998,Rolltreppe,Stahl,,Fussgaenger,,keine,1.0,11.07,6.52,,beidseitig,,Andere,Aluminium,,SBB,,,1/2,Bestehend,35241790,"47.4502565486, 8.5620213015"
684711.597,256072.205,750,9.543,RT22,ZFH,Zurich Flughafen,Halle Check-in-3,Perron 3/4,1998,Rolltreppe,Stahl,,Fussgaenger,,keine,1.0,10.68,6.52,,beidseitig,,Andere,Aluminium,,SBB,,,3/4,Bestehend,35047741,"47.4499840472, 8.56188226658"
684710.949,256069.239,750,9.54,RT29,ZFH,Zurich Flughafen,Halle Check-in-3,Perron 3/4,1998,Rolltreppe,Stahl,,Fussgaenger,,keine,1.0,12.16,6.5,,beidseitig,,Andere,Aluminium,,SBB,,,3/4,Bestehend,35244704,"47.449957457, 8.56187311248"
681368.109,248852.446,711,1.985,Perron 2/3 Sektor E,ZHDB,Zurich Hardbrucke,Perron,Pu,1989,Treppe,Beton,,Fussgaenger,,,2.1,9.3,4.0,15/32,beidseitig,#BZU,Naturstein-Pflaesterung,,,SBB,,,2/3,Bestehend,35285297,"47.3854766445, 8.51623947206"
614708.837,226620.042,415,73.104,Dienst,SBN,Subingen,Weg,Gleis,2003,Treppe,Beton,,,,keine,0.8,8.95,3.15,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35078499,"47.1903662775, 7.63271097596"
731454.142,266780.746,840,66.185,Zugang SU,SLG,Sulgen,Perron,Strasse,1967,Treppe,Beton,,Fussgaenger,,keine,2.3,11.74,4.59,16/30,einseitig,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,35229954,"47.5385932259, 9.18467004538"
649986.898,224642.269,500,69.039,Geb.,SS,Sursee,AG,Strasse,,Treppe,Beton,,,,keine,1.77,0.7,0.45,,einseitig,,Beton-Belag,,,SBB,,,,Bestehend,35029664,"47.1708537728, 8.09796973927"
