y,x,Linie,Km,BPS,BPS-Name,PerronTyp,P-Nr,P-Lange,Z-Schienenfrei,P-Besonderheit,Bem-Typ,BE-Nr,BE Konstruktion,Bem Konstruktion,BE L=,Flache,Oberflache,Bem Oberflache,Baujahr,BE Besonderes,B-Jahr,Fotos,GO 1 Erf Dtm,GO Mut Dtm,GO IPID,1 Erf Dtm,Mut Dtm,AT-PA-Region,PJ-Produktionsstandort,IH-Region,IH-Niederlassung,B-Region,Kst,Kst-Beschreibung,UEW-Region,UEW-Niederlassung-FB,Abk. Str. Verwaltung,ErfMandant,Status,FNO,FID,IPID,geopos
669700.289,216275.058,660,57.051,BURN,Buchrain,Aussenperron,2,149,ja,,,1,Brueckenkonstruktion,,149,459,Beton-Belag,,,,2004,0,0001-01-14T00:53:28+00:53,0001-01-18T00:53:28+00:53,2980427,0001-01-14T00:53:28+00:53,0001-01-01T00:53:28+00:53,Mitte,NEP,Mitte,Luzern,Mitte,660500,(Rotkreuz) - Rotsee (Verzw),Mitte,Luzern,SBB CFF,SBB,Bestehend,716,35378206,2980426,"47.0938142052, 8.35668339735"
556936.236,144207.25,100,21.608,BURI,Burier,Aussenperron,2,187,ja,,,3,Konventionell fundiert,,8,6,Bituminoeses Mischgut,,,,1977,0,0001-01-12T00:53:28+00:53,0001-01-12T00:53:28+00:53,4313789,0001-01-12T00:53:28+00:53,0001-01-18T00:53:28+00:53,West,West,West,Sion,West,100150,(Vevey) - Villeneuve,West,Sion,SBB CFF,SBB,Bestehend,716,35394201,4313794,"46.4478120348, 6.87819961173"
532029.665,155495.083,200,6.871,BY,Bussigny,Aussenperron,1,150,ja,,,1,Fertigelement,,150,427,Bituminoeses Mischgut,,,,2010,0,0001-01-30T00:53:28+00:53,0001-01-12T00:53:28+00:53,4510979,0001-01-30T00:53:28+00:53,0001-01-12T00:53:28+00:53,West,West,West,Lausanne,West,200150,Bussigny - Daillens [bif],West,Lausanne,SBB CFF,SBB,Bestehend,716,35380348,4510978,"46.5472790903, 6.55241982247"
590888.11,216438.974,260,26.179,BUS,Busswil,Aussenperron,1,120,ja,,,1,Konventionell fundiert,,60,351,Bituminoeses Mischgut,,,,2012,0,0001-01-25T00:53:28+00:53,0001-01-05T00:53:28+00:53,3236353,0001-01-25T00:53:28+00:53,0001-01-05T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,260160,Lyss - Busswil,Mitte,Olten,SBB CFF,SBB,Bestehend,716,35393431,3236352,"47.0988878621, 7.31860495043"
689142.238,206074.214,600,20.445,BRU,Brunnen,Hausperron,1/2,247,ja,,,2,Konventionell fundiert,,72,89,Bituminoeses Mischgut,,,,,0,0001-01-23T00:53:28+00:53,0001-01-15T00:53:28+00:53,974487,0001-01-09T00:53:28+00:53,0001-01-06T00:53:28+00:53,Mitte,NEP,Sud,Erstfeld,Mitte,600210,(Arth-Goldau) - (Gruonbach),Sud,Giubiasco,SBB CFF,SBB,Bestehend,716,35392536,484342,"46.9997367335, 8.61072103105"
552400.843,202060.388,223,10.286,CHN,Chambrelien,Hausperron,1,120,ja,,,1,Konventionell fundiert,,120,666,Bituminoeses Mischgut,,,,,0,0001-01-19T00:53:28+00:53,0001-01-20T00:53:28+00:53,2062907,0001-01-19T00:53:28+00:53,0001-01-20T00:53:28+00:53,West,West,West,Biel/Bienne,West,223100,(Neuchatel) - (La Chaux-de-Fonds),West,Biel,SBB CFF,SBB,Bestehend,716,35378822,2062905,"46.9679027403, 6.81316180376"
723667.442,120314.108,600,147.528,CAST,Castione-Arbedo,Mittelperron,1/2,220,ja,,,0,Konventionell fundiert,,220,1132,Bituminoeses Mischgut,,,,,0,0001-01-06T00:53:28+00:53,0001-01-25T00:53:28+00:53,3853514,0001-01-06T00:53:28+00:53,0001-01-16T00:53:28+00:53,Sud,Sud,Sud,Biasca,Sud,600500,(Biasca) - (Bellinzona),Sud,Giubiasco,SBB CFF,SBB,Bestehend,716,35393054,3853513,"46.2229081221, 9.04153052042"
614003.496,212222.471,450,83.296,BDF,Burgdorf,Mittelperron,4/5,213,ja,,,1,Konventionell fundiert,,44,240,Verbundstein-Pflaesterung,,,,,0,0001-01-19T00:53:28+00:53,0001-01-29T00:53:28+00:53,974376,0001-01-21T00:53:28+00:53,0001-01-30T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,450400,Burgdorf,Mitte,Olten,SBB CFF,SBB,Bestehend,716,35384797,403749,"47.0608778432, 7.62295974825"
504727.274,133798.885,150,43.339,CEL,Celigny,Aussenperron,2,240,ja,,,1,Konventionell fundiert,,240,748,Bituminoeses Mischgut,,,,,0,0001-01-28T00:53:28+00:53,0001-01-23T00:53:28+00:53,322293,0001-01-28T00:53:28+00:53,0001-01-11T00:53:28+00:53,West,West,West,Geneve,West,150500,(Nyon) - (Coppet),West,Lausanne,SBB CFF,SBB,Bestehend,716,35388012,322291,"46.3487962805, 6.2009614587"
658167.733,259362.493,710,31.059,BG,Brugg AG,Hausperron,1,414,ja,,,1,Konventionell fundiert,,355,1941,Verbundstein-Pflaesterung,,,,,0,0001-01-23T00:53:28+00:53,0001-01-28T00:53:28+00:53,1770283,0001-01-23T00:53:28+00:53,0001-01-21T00:53:28+00:53,Mitte,NEP,Mitte,Brugg,Mitte,710700,Brugg AG,Mitte,Basel,SBB CFF,SBB,Bestehend,716,35376389,1770280,"47.48245697, 8.21037295302"
640882.628,229664.499,500,55.915,DAG,Dagmersellen,Aussenperron,3,149,ja,,,1,Andere,Stahlpfahlfundation,149,449,Beton-Belag,,,,2000,0,0001-01-30T00:53:28+00:53,0001-01-29T00:53:28+00:53,1531345,0001-01-30T00:53:28+00:53,0001-01-07T00:53:28+00:53,Mitte,NEP,Mitte,Olten,Mitte,500650,(Zofingen) - Sursee,Mitte,Olten,SBB CFF,SBB,Bestehend,716,35383719,1531344,"47.216651152, 7.97834135581"
630120.74,255471.845,503,23.732,DIE,Diepflingen,Hausperron,1,75,ja,,,1,Konventionell fundiert,,75,160,Verbundstein-Pflaesterung,,,,2010,0,0001-01-20T00:53:28+00:53,0001-01-07T00:53:28+00:53,1844872,0001-01-01T00:53:28+00:53,0001-01-07T00:53:28+00:53,Mitte,Mitte,Mitte,Basel,Mitte,503100,(Sissach) - Laufelfingen,Mitte,Basel,SBB CFF,SBB,Bestehend,716,35383404,4314674,"47.4493462992, 7.83800216985"
590973.431,243605.386,240,87.765,CTT,Courtetelle,Hausperron,1,150,ja,,,1,Konventionell fundiert,,150,415,Bituminoeses Mischgut,,,,2006,0,0001-01-06T00:53:28+00:53,0001-01-23T00:53:28+00:53,3790129,0001-01-06T00:53:28+00:53,0001-01-24T00:53:28+00:53,West,West,West,Biel/Bienne,West,240100,(Delemont) - Glovelier,West,Biel,SBB CFF,SBB,Bestehend,716,35394742,3790130,"47.3432408505, 7.31917925684"
640852.095,245226.19,540,45.725,DK,Daniken,Hausperron,1,264,ja,,,1,Konventionell fundiert,,264,1256,Bituminoeses Mischgut,,,,1973,0,0001-01-19T00:53:28+00:53,0001-01-20T00:53:28+00:53,974411,0001-01-17T00:53:28+00:53,0001-01-08T00:53:28+00:53,Mitte,Mitte,Mitte,Olten,Mitte,540100,(Olten) - Daniken,Mitte,Olten,SBB CFF,SBB,Bestehend,716,35391654,435116,"47.3566191555, 7.97935261529"
538718.289,198003.43,219,26.054,CVT,Couvet CFF,Hausperron,1,109,ja,,,3,Konventionell fundiert,,55,205,Bituminoeses Mischgut,,,,,0,0001-01-27T00:53:28+00:53,0001-01-18T00:53:28+00:53,2324760,0001-01-27T00:53:28+00:53,0001-01-18T00:53:28+00:53,West,West,West,Biel/Bienne,West,219150,(Travers) - Les Verrieres-frontiere,West,Biel,SBB CFF,SBB,Bestehend,716,35392195,2324758,"46.9302871856, 6.63392693541"
571133.786,256148.026,240,117.94,CTM,Courtemaiche,Hilfskante,3,106,nein,,,1,Konventionell fundiert,,106,178,Bituminoeses Mischgut,,,,,0,0001-01-04T00:53:28+00:53,0001-01-03T00:53:28+00:53,1667380,0001-01-07T00:53:28+00:53,0001-01-03T00:53:28+00:53,West,West,West,Biel/Bienne,West,240200,(Porrentruy) - Courtemaiche,West,Biel,SBB CFF,SBB,Bestehend,716,35390078,1688667,"47.4554775609, 7.05583579999"
538732.867,198010.2,219,26.038,CVT,Couvet CFF,Hausperron,1,109,ja,,,2,Konventionell fundiert,,15,92,Beton-Belag,,,,,0,0001-01-27T00:53:28+00:53,0001-01-18T00:53:28+00:53,2324760,0001-01-27T00:53:28+00:53,0001-01-18T00:53:28+00:53,West,West,West,Biel/Bienne,West,219150,(Travers) - Les Verrieres-frontiere,West,Biel,SBB CFF,SBB,Bestehend,716,35392201,2324756,"46.9303494272, 6.63411743627"
531189.203,153533.266,150,8.272,DEN,Denges-Echandens,Hausperron,1,236,ja,,,1,Konventionell fundiert,,236,708,Bituminoeses Mischgut,,,,,0,0001-01-26T00:53:28+00:53,0001-01-17T00:53:28+00:53,2161769,0001-01-26T00:53:28+00:53,0001-01-09T00:53:28+00:53,West,West,West,Lausanne,West,150250,(Renens) - Denges,West,Lausanne,SBB CFF,SBB,Bestehend,716,35389483,2161768,"46.529546466, 6.5417554476"
613726.87,229714.236,410,67.527,DN,Deitingen,Hausperron,1,149,ja,,,1,Konventionell fundiert,,149,626,Bituminoeses Mischgut,,,,,0,0001-01-18T00:53:28+00:53,0001-01-02T00:53:28+00:53,974344,0001-01-16T00:53:28+00:53,0001-01-02T00:53:28+00:53,Mitte,Mitte,Mitte,Olten,Mitte,410100,(Olten) - (Solothurn),Mitte,Olten,SBB CFF,SBB,Bestehend,716,35381708,712000,"47.2182185324, 7.61984789298"
558026.956,185132.969,252,23.644,CGY,Cugy FR,,,0,,,,1,Fertigelement,,169,630,Bituminoeses Mischgut,,,,2015,0,,,,0001-01-05T00:53:28+00:53,0001-01-05T00:53:28+00:53,West,West,West,Lausanne,West,252110,(Yverdon) - (Payerne),West,Biel,SBB CFF,SBB,Bestehend,716,144302346,11805476,"46.8160205115, 6.88865142149"
718884.904,281481.168,822,48.896,BER,Berlingen,Aussenperron,2,120,ja,,,1,Konventionell fundiert,,120,384,Bituminoeses Mischgut,neu 2012,,,1998,0,0001-01-16T00:53:28+00:53,0001-01-05T00:53:28+00:53,2847116,0001-01-16T00:53:28+00:53,0001-01-28T00:53:28+00:53,Ost,Ost,Ost,St.Gallen,Ost,822200,(Stein am Rhein) - (Tagerwilen-Gottlieben),Ost,Winterthur,SBB CFF,SBB,Bestehend,716,35387551,2847118,"47.6731706925, 9.02170584732"
718890.435,281490.676,822,48.896,BER,Berlingen,Hausperron,1,120,ja,,,1,Konventionell fundiert,,120,357,Bituminoeses Mischgut,neu 2012,,,1998,0,0001-01-16T00:53:28+00:53,0001-01-05T00:53:28+00:53,2847115,0001-01-16T00:53:28+00:53,0001-01-28T00:53:28+00:53,Ost,Ost,Ost,St.Gallen,Ost,822200,(Stein am Rhein) - (Tagerwilen-Gottlieben),Ost,Winterthur,SBB CFF,SBB,Bestehend,716,35383197,2847117,"47.6732551797, 9.02178203341"
611190.357,266373.172,510,142.022,BS,Basel SBB,Mittelperron,30/31,572,ja,,sncf,1,Konventionell fundiert,,598,3468,Bituminoeses Mischgut,,,Perron SNCF,,0,0001-01-27T00:53:28+00:53,0001-01-20T00:53:28+00:53,1671692,0001-01-06T00:53:28+00:53,0001-01-25T00:53:28+00:53,Mitte,Mitte,Mitte,Basel,Mitte,500100,Basel SBB PB,Mitte,Basel,SBB CFF,SBB,Bestehend,716,35396935,567962,"47.5479842287, 7.5872730266"
718992.517,229292.195,735,43.327,BNK,Benken,Hausperron,1,150,ja,,,1,Konventionell fundiert,,174,592,Verbundstein-Pflaesterung,,,,1999,0,0001-01-14T00:53:28+00:53,0001-01-29T00:53:28+00:53,1684699,0001-01-14T00:53:28+00:53,0001-01-27T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,735100,(Ziegelbrucke) - (Uznach),Ost,Zurich,SBB CFF,SBB,Bestehend,716,35386086,1684697,"47.2038562034, 9.00922751487"
670187.218,233263.262,653,85.437,BNZ,Benzenschwil,Aussenperron,3,180,ja,,,1,Konventionell fundiert,,180,586,Bituminoeses Mischgut,,,,1968,0,0001-01-06T00:53:28+00:53,0001-01-18T00:53:28+00:53,990011,0001-01-06T00:53:28+00:53,0001-01-10T00:53:28+00:53,Mitte,NEP,Mitte,Luzern,Mitte,653250,(Muri) - (Rotkreuz),Mitte,Luzern,SBB CFF,SBB,Bestehend,716,35385627,990010,"47.2465569391, 8.36573940995"
611634.798,266158.073,500,0.312,BS,Basel SBB,Mittelperron,3/4,414,ja,,,2,Konventionell fundiert,,65,360,Verbundstein-Pflaesterung,,,,2008,0,0001-01-06T00:53:28+00:53,0001-01-20T00:53:28+00:53,567966,0001-01-28T00:53:28+00:53,0001-01-25T00:53:28+00:53,Mitte,Mitte,Mitte,Basel,Mitte,500100,Basel SBB PB,Mitte,Basel,SBB CFF,SBB,Bestehend,716,35376595,3999580,"47.546042006, 7.59317129372"
611192.433,266379.078,510,142.022,BS,Basel SBB,Dienstperron,31/33,235,ja,,sncf,1,Konventionell fundiert,,235,787,Bituminoeses Mischgut,,,,,0,0001-01-27T00:53:28+00:53,0001-01-20T00:53:28+00:53,1671701,0001-01-27T00:53:28+00:53,0001-01-25T00:53:28+00:53,Mitte,Mitte,Mitte,Basel,Mitte,500100,Basel SBB PB,Mitte,Basel,SBB CFF,SBB,Bestehend,716,35391795,1671706,"47.5480373105, 7.58730075158"
611420.007,266211.518,500,0.095,BS,Basel SBB,Mittelperron,9/10,505,ja,,,1,Konventionell fundiert,,505,4021,Bituminoeses Mischgut,,,,2004,0,0001-01-19T00:53:28+00:53,0001-01-10T00:53:28+00:53,567933,0001-01-19T00:53:28+00:53,0001-01-25T00:53:28+00:53,Mitte,Mitte,Mitte,Basel,Mitte,500100,Basel SBB PB,Mitte,Basel,SBB CFF,SBB,Bestehend,716,35394323,567926,"47.5465264252, 7.59031952254"
599881.831,199711.153,250,96.957,BN,Bern,Mittelperron,5/6,506,ja,,,2,Konventionell fundiert,,212,1301,Bituminoeses Mischgut,,,,2005,0,0001-01-31T00:53:28+00:53,0001-01-25T00:53:28+00:53,1531754,0001-01-29T00:53:28+00:53,0001-01-25T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,250450,Bern,Mitte,Olten,SBB CFF,SBB,Bestehend,716,35394762,3523107,"46.9484840302, 7.43708078869"
600089.951,199899.37,450,106.019,BN,Bern,Mittelperron,5/6,506,ja,,,1,Konventionell fundiert,,390,2378,Bituminoeses Mischgut,,,,,0,0001-01-31T00:53:28+00:53,0001-01-25T00:53:28+00:53,1531754,0001-01-31T00:53:28+00:53,0001-01-25T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,450600,Bern Wylerfeld - (Bern),Mitte,Olten,SBB CFF,SBB,Bestehend,716,35394751,1531753,"46.950177102, 7.43981455304"
572023.664,225037.746,225,56.41,CTY,Courtelary,Hausperron,2,220,ja,Voie 1 embetonnee,,1,Konventionell fundiert,,219,808,Bituminoeses Mischgut,,,Voie 1 embetonnee,2004,0,0001-01-21T00:53:28+00:53,0001-01-23T00:53:28+00:53,1929598,0001-01-21T00:53:28+00:53,0001-01-23T00:53:28+00:53,West,West,West,Biel/Bienne,West,225150,(Sonceboz) - (La Chaux-de-Fonds),West,Biel,SBB CFF,SBB,Bestehend,716,35393707,1929597,"47.1757007668, 7.06958302777"
572026.136,225028.214,225,56.41,CTY,Courtelary,Aussenperron,3,220,ja,,,1,Konventionell fundiert,,163,496,Bituminoeses Mischgut,,,,2004,0,0001-01-21T00:53:28+00:53,0001-01-23T00:53:28+00:53,1929592,0001-01-21T00:53:28+00:53,0001-01-23T00:53:28+00:53,West,West,West,Biel/Bienne,West,225150,(Sonceboz) - (La Chaux-de-Fonds),West,Biel,SBB CFF,SBB,Bestehend,716,35390086,2188878,"47.1756151347, 7.06961622967"
571149.101,256106.946,240,117.896,CTM,Courtemaiche,Zwischenperron,2,150,ja,,,2,Fertigelement,,43,87,Bituminoeses Mischgut,,,,2013,0,0001-01-27T00:53:28+00:53,0001-01-03T00:53:28+00:53,1667354,0001-01-01T00:53:28+00:53,0001-01-03T00:53:28+00:53,West,West,West,Biel/Bienne,West,240200,(Porrentruy) - Courtemaiche,West,Biel,SBB CFF,SBB,Bestehend,716,96539116,10888909,"47.4551087647, 7.05604155037"
562264.713,124432.139,131,7.796,CBY,Collombey,Zwischenperron,1,150,ja,,,1,Konventionell fundiert,,30,71,Bituminoeses Mischgut,,,,2009,0,0001-01-15T00:53:28+00:53,0001-01-26T00:53:28+00:53,3886135,0001-01-25T00:53:28+00:53,0001-01-18T00:53:28+00:53,West,West,West,Sion,West,131150,(Monthey) - Bouveret,West,Sion,SBB CFF,SBB,Bestehend,716,35382225,4274926,"46.2702480949, 6.94915361617"
562258.635,124461.984,131,7.827,CBY,Collombey,Zwischenperron,1,150,ja,,,2,Konventionell fundiert,,120,299,Bituminoeses Mischgut,,,,2007,0,0001-01-15T00:53:28+00:53,0001-01-26T00:53:28+00:53,3886135,0001-01-15T00:53:28+00:53,0001-01-18T00:53:28+00:53,West,West,West,Sion,West,131150,(Monthey) - Bouveret,West,Sion,SBB CFF,SBB,Bestehend,716,35382233,3886134,"46.2705162216, 6.94907235403"
570852.623,224733.674,225,57.635,CORM,Cormoret,Aussenperron,1,134,ja,,,2,Konventionell fundiert,,113,359,Bituminoeses Mischgut,,,,,0,0001-01-11T00:53:28+00:53,0001-01-23T00:53:28+00:53,2347965,0001-01-11T00:53:28+00:53,0001-01-16T00:53:28+00:53,West,West,West,Biel/Bienne,West,225150,(Sonceboz) - (La Chaux-de-Fonds),West,Biel,SBB CFF,SBB,Bestehend,716,35391022,2347964,"47.1729150011, 7.05415536791"
556439.536,214910.75,224,25.813,CV,Convers,Aussenperron,1,91,ja,,,1,Konventionell fundiert,,91,442,Bituminoeses Mischgut,,,,,0,0001-01-27T00:53:28+00:53,0001-01-13T00:53:28+00:53,2069125,0001-01-27T00:53:28+00:53,0001-01-15T00:53:28+00:53,West,West,West,Biel/Bienne,West,223100,(Neuchatel) - (La Chaux-de-Fonds),West,Biel,SBB CFF,SBB,Bestehend,716,35382201,2069123,"47.0837671662, 6.86499227788"
563461.609,187198.025,251,60.698,CN,Corcelles-Nord,Hausperron,1,231,ja,,,1,Konventionell fundiert,,117,420,Bituminoeses Mischgut,,,,,0,0001-01-22T00:53:28+00:53,0001-01-30T00:53:28+00:53,2107277,0001-01-22T00:53:28+00:53,0001-01-30T00:53:28+00:53,West,West,West,Lausanne,West,251150,(Payerne) - (Murten),West,Biel,SBB CFF,SBB,Bestehend,716,35386807,2107276,"46.8349173779, 6.9596955887"
545377.055,189058.144,210,50.676,CC,Concise,Aussenperron,1,156,ja,,,1,Konventionell fundiert,,0,522,Bituminoeses Mischgut,,,,,0,0001-01-05T00:53:28+00:53,0001-01-16T00:53:28+00:53,1719109,0001-01-05T00:53:28+00:53,0001-01-16T00:53:28+00:53,West,West,West,Biel/Bienne,West,210250,Onnens - (Auvernier),West,Biel,SBB CFF,SBB,Bestehend,716,35392630,1719107,"46.8504074554, 6.72243415647"
571296.647,254279.191,240,116.002,CCH,Courchavon,Aussenperron,1,150,ja,,,1,,,0,367,Verbundstein-Pflaesterung,,,,2013,0,0001-01-25T00:53:28+00:53,0001-01-27T00:53:28+00:53,10880409,0001-01-25T00:53:28+00:53,0001-01-27T00:53:28+00:53,West,West,West,Biel/Bienne,West,240200,(Porrentruy) - Courtemaiche,West,Biel,SBB CFF,SBB,Bestehend,716,87772203,10880408,"47.4386765074, 7.05811600971"
709072.366,230605.543,735,54.458,BOL,Bollingen,Hausperron,1,222,ja,ausser Betrieb,,1,Konventionell fundiert,,222,671,Bituminoeses Mischgut,,,,1956,0,0001-01-11T00:53:28+00:53,0001-01-13T00:53:28+00:53,1789529,0001-01-11T00:53:28+00:53,0001-01-27T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,735150,Uznach - (Rapperswil),Ost,Zurich,SBB CFF,SBB,Bestehend,716,35397940,1789528,"47.2173790414, 8.87863894663"
706253.988,231259.251,735,57.404,BLU,Blumenau,Aussenperron,1,199,ja,,,1,Konventionell fundiert,,225,641,Bituminoeses Mischgut,,,,1984,0,0001-01-27T00:53:28+00:53,0001-01-04T00:53:28+00:53,1775584,0001-01-27T00:53:28+00:53,0001-01-04T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,735150,Uznach - (Rapperswil),Ost,Zurich,SBB CFF,SBB,Bestehend,716,35384399,1775583,"47.2237172099, 8.84159211121"
555023.704,137318.93,131,22.86,BOU,Bouveret,Zwischenperron,2,120,ja,,,1,Konventionell fundiert,,120,256,Bituminoeses Mischgut,,,,2007,0,0001-01-15T00:53:28+00:53,0001-01-15T00:53:28+00:53,3817649,0001-01-15T00:53:28+00:53,0001-01-16T00:53:28+00:53,West,West,West,Sion,West,131150,(Monthey) - Bouveret,West,Sion,SBB CFF,SBB,Bestehend,716,35392968,3817647,"46.3857231042, 6.85397995194"
642202.588,129947.349,100,145.432,BR,Brig,Mittelperron,3/4,456,ja,,,3,Konventionell fundiert,,365,3089,Bituminoeses Mischgut,,,,2002,0,0001-01-28T00:53:28+00:53,0001-01-16T00:53:28+00:53,1718960,0001-01-28T00:53:28+00:53,0001-01-08T00:53:28+00:53,West,West,West,Sion,West,100600,Brig,West,Sion,SBB CFF,SBB,Bestehend,716,35376709,1718937,"46.3196023758, 7.98658195406"
642203.814,129932.969,100,145.433,BR,Brig,Hausperron,1,390,ja,,,3,Konventionell fundiert,,291,1077,Bituminoeses Mischgut,,,,2002,0,0001-01-28T00:53:28+00:53,0001-01-16T00:53:28+00:53,1718934,0001-01-28T00:53:28+00:53,0001-01-08T00:53:28+00:53,West,West,West,Sion,West,100600,Brig,West,Sion,SBB CFF,SBB,Bestehend,716,35391214,1718926,"46.3194729449, 7.98659656864"
642103.136,129932.96,100,145.332,BR,Brig,Hausperron,1,390,ja,,,1,Konventionell fundiert,,88,294,Bituminoeses Mischgut,,,,2002,0,0001-01-28T00:53:28+00:53,0001-01-16T00:53:28+00:53,1718934,0001-01-28T00:53:28+00:53,0001-01-08T00:53:28+00:53,West,West,West,Sion,West,100600,Brig,West,Sion,SBB CFF,SBB,Bestehend,716,35391234,1718915,"46.3194791755, 7.98528945842"
735794.531,261648.595,852,10.13,BZS,Bischofszell Stadt,Hilfskante,2,120,nein,,,1,Konventionell fundiert,,120,167,Bituminoeses Mischgut,,,,,0,0001-01-25T00:53:28+00:53,0001-01-02T00:53:28+00:53,1829903,0001-01-25T00:53:28+00:53,0001-01-11T00:53:28+00:53,Ost,Ost,Ost,St.Gallen,Ost,852150,Bischofszell Stadt - (Gossau),Ost,St.Gallen,SBB CFF,SBB,Bestehend,716,35395236,1829902,"47.491564596, 9.24073576778"
619743.59,194347.303,460,27.25,BOW,Bowil,Dienstperron,1,49,nein,,,1,Konventionell fundiert,,49,199,Bituminoeses Mischgut,,,,,0,0001-01-18T00:53:28+00:53,0001-01-23T00:53:28+00:53,1404657,0001-01-02T00:53:28+00:53,0001-01-23T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,460100,Gumligen Sud - Trubschachen,Mitte,Olten,SBB CFF,SBB,Bestehend,716,35397874,2541297,"46.899943766, 7.69774169426"
735778.248,261640.08,852,10.148,BZS,Bischofszell Stadt,Hausperron,1,140,nein,,,2,Konventionell fundiert,,20,27,Kiessandbelag,,,,,0,0001-01-25T00:53:28+00:53,0001-01-17T00:53:28+00:53,1829895,0001-01-25T00:53:28+00:53,0001-01-07T00:53:28+00:53,Ost,Ost,Ost,St.Gallen,Ost,852150,Bischofszell Stadt - (Gossau),Ost,St.Gallen,SBB CFF,SBB,Bestehend,716,35378101,1829894,"47.4914913969, 9.24051715927"
553965.916,201074.918,210,66.156,BDR,Boudry,Mittelperron,2/3,198,ja,,,1,Konventionell fundiert,,0,92,Kiessandbelag,,,,,0,0001-01-20T00:53:28+00:53,0001-01-16T00:53:28+00:53,2161688,0001-01-14T00:53:28+00:53,0001-01-16T00:53:28+00:53,West,West,West,Biel/Bienne,West,210250,Onnens - (Auvernier),West,Biel,SBB CFF,SBB,Bestehend,716,35392295,276366,"46.9591491857, 6.83382666596"
596618.399,198400.401,250,92.878,BNBS,Bern Bumpliz Sud,Aussenperron,2,253,ja,,,1,Konventionell fundiert,,220,931,Bituminoeses Mischgut,,,,2009,0,0001-01-18T00:53:28+00:53,0001-01-26T00:53:28+00:53,1551817,0001-01-01T00:53:28+00:53,0001-01-26T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,250350,Flamatt - (Bern),Mitte,Olten,SBB CFF,SBB,Bestehend,716,35396319,4491115,"46.9366846137, 7.39422399412"
599314.374,227129.791,410,82.831,BET,Bettlach,Hausperron,682,160,ja,,,2,Fertigelement,,0,29,Verbundstein-Pflaesterung,,,,2013,0,0001-01-28T00:53:28+00:53,0001-01-07T00:53:28+00:53,848399,0001-01-18T00:53:28+00:53,0001-01-07T00:53:28+00:53,West,Mitte,West,Biel/Bienne,West,410220,(Bellach) - (Lengnau),West,Biel,SBB CFF,SBB,Bestehend,716,68293528,10431819,"47.1951130287, 7.42958100996"
735317.578,262702.611,852,6.877,BZN,Bischofszell Nord,Aussenperron,3,117,ja,,,1,Konventionell fundiert,,127,350,Bituminoeses Mischgut,,,,,0,0001-01-09T00:53:28+00:53,0001-01-17T00:53:28+00:53,1809404,0001-01-09T00:53:28+00:53,0001-01-04T00:53:28+00:53,Ost,Ost,Ost,St.Gallen,Ost,852100,(Sulgen) - (Bischofszell Stadt),Ost,St.Gallen,SBB CFF,SBB,Bestehend,716,35393206,1809403,"47.501140176, 9.23472860818"
596779.924,198548.804,250,93.098,BNBS,Bern Bumpliz Sud,Aussenperron,2,253,ja,,,2,Konventionell fundiert,,33,102,Bituminoeses Mischgut,,,,,0,0001-01-18T00:53:28+00:53,0001-01-26T00:53:28+00:53,1551817,0001-01-01T00:53:28+00:53,0001-01-26T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,250350,Flamatt - (Bern),Mitte,Olten,SBB CFF,SBB,Bestehend,716,35396309,4491116,"46.9380203481, 7.39634416193"
566139.119,122518.295,100,47.345,BEX,Bex,Mittelperron,2/3,397,ja,,,1,Konventionell fundiert,,397,2327,Bituminoeses Mischgut,,,,,0,0001-01-26T00:53:28+00:53,0001-01-07T00:53:28+00:53,1672193,0001-01-26T00:53:28+00:53,0001-01-07T00:53:28+00:53,West,West,West,Sion,West,100250,(St-Triphon) - (St-Maurice),West,Sion,SBB CFF,SBB,Bestehend,716,35382635,1672192,"46.2532390217, 6.99954951121"
602817.733,249991.265,230,97.453,BAER,Barschwil,Dienstperron,11,185,ja,,,1,Konventionell fundiert,,121,0,Bituminoeses Mischgut,,,Perron mit BUe,,0,0001-01-10T00:53:28+00:53,0001-01-23T00:53:28+00:53,567821,0001-01-10T00:53:28+00:53,0001-01-23T00:53:28+00:53,West,Mitte,West,Biel/Bienne,West,230150,(Soyhieres Est) - (Laufen),West,Biel,SBB CFF,SBB,Bestehend,716,35396227,567819,"47.4007342721, 7.47595161625"
611612.506,266172.87,500,0.285,BS,Basel SBB,Mittelperron,3/4,414,ja,,,1,Konventionell fundiert,,322,3323,Verbundstein-Pflaesterung,Bitum.,,,,0,0001-01-06T00:53:28+00:53,0001-01-20T00:53:28+00:53,567966,0001-01-06T00:53:28+00:53,0001-01-25T00:53:28+00:53,Mitte,Mitte,Mitte,Basel,Mitte,500100,Basel SBB PB,Mitte,Basel,SBB CFF,SBB,Bestehend,716,35376606,567964,"47.5461754787, 7.59287556643"
